,tweetids,topics,alltopics,categories,ThirdPartyObservation,SignificantEventChange,Factoid,FirstPartyObservation,ContinuingNews,EmergingThreats,Official,Hashtags,KnownAlready,ServiceAvailable,Irrelevant,MultimediaShare,Discussion,Sentiment,Unknown,Advice,SearchAndRescue,cleanedtweets
1968,665299751257161728,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#PrayForParis - unreal, and more will be revealed"
1969,665522697724559360,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks shift focus of Syria talks to battle against Islamic State - ABS CBN News: ABS CBN ... #electronics
1970,665323517047500800,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Canada 'Stands With France' After Paris Attacks: PM Justin Trudeau: Canadian Prime Minister Justin Trudeau exp...
1971,665356234447527936,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,What's wrong with the world mama #PrayForJapan #PrayForLebanon #PrayforParis
1972,665380140101345280,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#Singapore raises alert level in wake of #Paris attacks: Shanmugam - Channel NewsAsia
1973,665529751105224704,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"During Paris Attacks, MSNBC’s Brian Williams Asks About Impact On Climate Conference | #BB4SP"
1974,665344583291678720,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Nothing is Impossible to God #PrayForParis
1975,665477676711477248,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Carson Stumbles Through Answer About How He'd Handle Paris Attacks He is Palin reincarnate #stupid #ignorant
1976,665366538602459136,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"After Paris, France. 7.0 Earthquake South of Japan. This is sad. This is a reminder to all of us. #PrayForJapan #PrayForParis"
1977,665604228950437888,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,We have lost a beautiful member of our fam and I'm literally heartbroken for everybody who suffered #PrayForParis
1978,665541333717680130,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YouTube Terrorist attack in Paris-France (Shooting &amp; Explosions) + 150 dead Bataclan shows YouTube SUMMARY:…
1979,665480426446786560,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,RIP to all the victims of the #ParisAttacks ..too many scumbags in this world
1980,665358282475859971,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,My heart is aching. Remember Romans 8:18. I have no reason to believe God is anything but inherently good. #PrayForParis
1981,665323671242719234,parisAttacks2015,parisAttacks2015,"['Hashtags', 'ContinuingNews', 'Advice']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,still sound like a good idea to bring the Syrians to the US? #gunfreezonesdontwork #PrayForParis
1982,665547979596496896,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#TechNews Islamic State calls France a 'principal target,' says Paris attack 'first of a storm': The Islamic S..."
1983,665532073315319808,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Watch People Sing the French National Anthem at a New York Vigil for the Paris Attacks …
1984,665427198120185856,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Based on the signs and photos emerging from the city, Paris is as united and strong as ever, even in these dark times. #PrayForParis"
1985,665614355786891264,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Syrian passport at Paris attack scene belonged to asylum seeker: Greek minister via
1986,665672033921929216,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Paris Attacks: Foo Fighters Cancel The Rest Of Their European Tour After Border Closings, Terror Warnings: Jus..."
1987,665643508905189376,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Trump: Paris Attacks ‘Much Different’ If France Had More Guns #news #phone #apple #mobile
1988,665347581287886848,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"This is just devastating Paris, you are in our prayers #PrayForParis #PrayForPeace #PrayForTheWorld"
1989,665329152266891265,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"At least 100 hostages dead in Paris theater, France closes borders via"
1990,665339688639594496,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: LORD PLEASE HELP THEM!!! #PrayForParis #ALDUBHappyBdayLOLA
1991,665330774049079296,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"We stand UNITED with #PARIS! Freedom will prevail. Thoughts &amp; Prayers to the families, victims, and survivors. #Prayers4Paris"
1992,665444916655452160,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"So incredibly sad. My heart is w/ the victims' families ""Paris attacks: Bataclan and other assaults leave many dead"""
1993,665529757761732608,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,The good will ALWAYS prevail! #PrayForParis #PrayforLebabon
1994,665327275676569602,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'MultimediaShare']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,VIDEO: Police move in on Paris concert hall: A police assault on a Paris concert hall ends a siege on a Paris ...
1995,665290860783902721,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'Factoid']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"LATEST - Death toll rises to 30 in triple Paris attacks, French media reports"
1996,665359813417783296,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,BREAKING NEWS: LATEST ON #PARIS ATTACKS WATCH VIDEOS #MUSLIMS #NewYork #LONDON RT
1997,665556648631529473,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Paris Attacks: Grief and Heartbreak Around the World Photos | Image #1 - ABC News
1998,665602228216958978,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Police Raid Brussels Neighbourhood in Link With Paris Attacks: Reports: Several people were arrested in Brusse...
1999,665403349412519940,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIA Director Brennan Met With French Secuity Chief One Week Before Paris Attacks - Report | CLG News
2000,665588080947109888,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paris Attacks: France, Showbiz Grapple With Fallout From ‘Act of War’: PARIS — The fallout from Friday night’s..."
2001,665339906454134784,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,New York Puts Extra Police on Streets After Paris Attacks via
2002,665308756100673536,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Watched on #Periscope: Eagles of Deat From tonight at #Bataclan.. #Paris ""Metal ! Headbangers r u here ???"""
2003,665369321812590592,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,IMPORTANT: Statement from HH Younus AlGohar about the Paris Attacks:
2004,665342325262979072,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#PrayForJapan #PrayForParis #prayforthepeaceful I believe in karma .. U will get what you deserve .. ! U will not break us!
2005,665541968072679425,parisAttacks2015,parisAttacks2015,['KnownAlready'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A visibly shaken Stephen Colbert seemed to hold back tears telling his audience about Paris attacks
2006,665484570553380864,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Muslims around the world condemn terrorism after the Paris attacks
2007,665301029412544512,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Report: Terrorists take 100 hostages at Eagles of Death Metal concert in Paris via
2008,665667684332212226,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Frank Ocean Calls Out Donald Trump After Paris Attacks: Frank Ocean called out Donald Trump for an insensitive...
2009,665674943397425152,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks make it harder for Justin Trudeau to be liberal: Walkom
2010,665327854310199296,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sites of terror: Where the Paris attacks happened
2011,665522132831506432,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"French TV SLAMS Conservatives For Politicizing Paris Attacks: ‘Newt Gingrich, Shame On You’ (VIDEO)"
2012,665289581516996612,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"Paris under attack: At least 26 dead, 60 held hostage vía"
2013,665589810497654785,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Jason Manford defends Facebook post slamming Paris attacks' ‘cowardly’ murderers
2014,665311169368883201,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,My thoughts &amp; prayers are with those who were injured &amp; killed in the #ParisAttacks My heart is with the hostages &amp; I pray for their release
2015,665505616908189696,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"""Whoever kills an innocent person as if he has killed all of humanity.."" - Quran 5:32 #PrayForParis"
2016,665518274705272832,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Sydney #townhall as well #parisattacks #parisattack #prayforparis
2017,665581811087581184,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"News Media Scramble To Cover Paris Attacks #money #dogecoin #bitcoin #news, #love, #photography,#fashion, #health,…"
2018,665496899986681856,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I love it #1DNiall #1DHarry #1DLiam #1DLouis #MadeInTheAM and #prayforparis
2019,665669599778615298,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,The Hashtag that CAIR Is Promoting Following Paris Attacks via
2020,665463580695896065,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Sending my prayers to all that affected. My heart is with Paris. #PrayForParis
2021,665672957407154180,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,#prayforparis here we have the Leeds Arena showing its respect
2022,665307834423181312,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Some news stories intrigue me, or make me angry, while some just make me really depressed. you can guess what the #paris attacks fall under."
2023,665311050099617792,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Je suis un peu loin mais / I'm a bit far away but #PorteOuverte si besoin / if needed &gt; South (outside) of Paris
2024,665502539668828161,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"#Express #Travel ISIS Claims Responsibility for Paris Attacks, Calling Them ‘Miracles’: The statement, issued..."
2025,665523895915581440,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Thanq So much sir 4 ur support and prayer. u r one f d most humble person. always take stand 4 good cause #PrayForParis
2026,665319998429073408,parisAttacks2015,parisAttacks2015,['ServiceAvailable'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: If you're out in Paris and need somewhere safe to go/stay use #PorteOuverte on Twitter - please share
2027,665387479680290816,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PARIS ATTACKS - Classic Hegelian Dialectic
2028,665327589498687488,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Blame the individuals, not the religion #ParisAttacks #Prayforparis #paris"
2029,665637789019430912,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Throughout all the ignorance and hatred that has poisoned the Planet Earth, may God have mercy on our souls . #allivesmatter#PrayforParis"
2030,665293909166190592,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'Factoid']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AT LEAST 26 DEAD IN ATTACKS IN PARIS AND 60 HOSTAGES REPORTED TAKEN AT CONCERT HALL |
2031,665310245116231680,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Terrorists kill dozens in central Paris; hostages taken via
2032,665349509329784837,parisAttacks2015,parisAttacks2015,"['ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Help spread the word 4 Paris! This website shows where the nearest safety shelter is #PorteOuverte
2033,665301816473616385,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Tried to watch CNN live stream for coverage of Paris attacks. 2 minutes of coverage. 7 minutes of commercials. What a jo…
2034,665309853645017090,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Would be easy to be a suicide bomber acting as a home fan. Only get checked as an away fan. That needs to change. #ParisAttacks
2035,665490641602789376,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"'Islamic State' claims responsibility for Paris attacks: The ""Islamic State"" group has claimed gun and bomb… #dw"
2036,665487176176549889,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,New York beefs up security after Paris attacks: New York bolsters security and shows solidarity with... (Reuters)
2037,665319534077870085,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"KATUNews: RT AP: BREAKING: Police: Assault on Paris concert hall with hostages is over, at least 2 attackers killed."
2038,665640678177812480,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Florida Sexy Models Donald Trump on Paris Attacks: ""If Our People Had Guns ... It Would Have Been a Much Differ..."
2039,665510209213882368,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"We can't blame Islam for these attacks,it's the so called IS that need to be destroyed! #PrayForParis"
2040,665648889773461504,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Men linked to Paris attacks registered as migrants – Police: Two men who French police are se... #Nigeria Comment
2041,665615151618363392,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#USA #News: California student dies in Paris attacks: Woman, 20, was studying a semester abr... via ."
2042,665327525862711296,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"At least 100 people are dead after a raid to free hostages at a Paris theater, the police say. #paris"
2043,665330772564307968,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"LIVE: #Paris under attack, hostage situation, dozens dead in gunfire, blasts (RT)"
2044,665529167425970177,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Sentiment']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,An Artist Created A Simple Painting That Has Become The Symbol Of The Paris Attacks
2045,665662911596007424,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I Predicted Paris Attacks Two Years Ago, Says TB Joshua: In a Facebook post on Saturday, th..."
2046,665510260195487745,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Amid Bataclan Hostage Crisis, Did Paris Police Wait Too Long To Rescue Victims? via"
2047,665575697235230724,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"#PrayForTheWorld Paris, France : Terrorist Bombing Japan : Earthquake Beirut, Lebanon : ISIS Suicide… [pic] —"
2048,665336127662886912,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,May all our prays an thought goes to Paris tonight. #PrayForParis
2049,665293338526937088,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,My thoughts and prayers are with the victims and their families #PrayForParis
2050,665405088412880896,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I hope everyone in Paris are fine. These are very sad news. :( #PrayForParis
2051,665489623313846273,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#world Islamic State Group Claims Paris Attacks in Online Statement: Islamic State group claims Paris attacks ...
2052,665318012124323840,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks: David Cameron offers condolences
2053,665610269872246784,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: #MUFC #MUFCFAMILY Manchester United legend Beckham's tribute to victims of Paris terror attack
2054,665421562825351168,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,My name is Husam. I'm a Muslim. I condem this #ParisAttack . Over 1.5 billion Muslims do. #PrayForParis.
2055,665393677787885568,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Pray for Paris #prayforparis #vapemunki #repost via
2056,665305692685889536,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I suppose we want them to be captured humanely and given a fair trial to try and get inside their reasoning??? #prayforparis
